INDEX:5031:<DateTimeISO>,IBM_Open:5031:<double>,IBM_High:5031:<double>,IBM_Low:5031:<double>,IBM_Close:5031:<double>,IBM_Adj_Close:5031:<double>,IBM_Volume:5031:<long>
2012-03-09,199.979996,201.100006,199.720001,200.619995,147.345673,3178200
2012-03-12,200.929993,201.570007,200.229996,201.000000,147.624786,3119700
2012-03-13,201.720001,203.899994,201.610001,203.779999,149.666565,4866000
2012-03-14,203.779999,205.149994,203.639999,204.720001,150.356934,4602300
2012-03-15,204.940002,206.179993,204.740005,206.000000,151.296997,3621100
2012-03-16,207.029999,207.520004,206.009995,206.009995,151.304337,9637000
2012-03-19,205.710007,206.529999,204.500000,205.720001,151.091370,3763200
2012-03-20,204.740005,205.000000,203.699997,204.250000,150.011719,3695100
2012-03-21,204.320007,205.770004,204.300003,204.690002,150.334885,3329900
2012-03-22,204.000000,205.990005,203.960007,205.490005,150.922455,3307800
2012-03-23,205.889999,205.960007,204.559998,205.479996,150.915100,3036200
2012-03-26,206.449997,207.919998,206.320007,207.770004,152.597031,3418200
2012-03-27,208.460007,208.660004,207.000000,207.179993,152.163681,2704500
2012-03-28,207.440002,208.690002,206.270004,207.289993,152.244461,3265700
2012-03-29,206.089996,208.500000,206.020004,208.270004,152.964233,3403700
2012-03-30,208.740005,209.119995,208.009995,208.649994,153.243301,3215200
2012-04-02,208.960007,209.690002,208.089996,209.470001,153.845566,3387900
2012-04-03,209.309998,210.690002,208.539993,209.500000,153.867584,4091500
2012-04-04,206.220001,206.979996,205.190002,206.050003,151.333771,4404000
2012-04-05,205.149994,205.679993,204.460007,205.470001,150.907761,3809000
2012-04-09,204.399994,206.169998,203.369995,204.940002,150.518509,3326900
2012-04-10,204.940002,205.740005,202.169998,202.330002,148.601578,4132900
2012-04-11,203.990005,204.320007,202.460007,202.580002,148.785217,3366200
2012-04-12,202.800003,205.559998,202.639999,205.320007,150.797562,2929600
2012-04-13,204.320007,204.649994,202.800003,202.800003,148.946747,3767000
2012-04-16,204.740005,205.970001,202.720001,202.720001,148.888016,3826600
2012-04-17,204.570007,207.639999,204.149994,207.449997,152.361969,6065500
2012-04-18,202.429993,204.070007,200.000000,200.130005,146.985825,10153500
2012-04-19,200.029999,201.259995,197.520004,199.509995,146.530426,5762900
2012-04-20,199.830002,200.119995,199.089996,199.600006,146.596558,4758200
2012-04-23,197.889999,199.100006,196.789993,198.619995,145.876785,3618800
2012-04-24,199.059998,202.479996,198.869995,200.000000,146.890335,5626300
2012-04-25,202.020004,203.690002,201.800003,203.570007,149.512314,4003400
2012-04-26,203.399994,206.210007,203.399994,205.580002,150.988586,3302700
2012-04-27,206.470001,208.169998,205.910004,206.809998,151.891953,3496900
2012-04-30,206.710007,207.960007,206.320007,207.080002,152.090240,2773200
2012-05-01,207.179993,208.929993,206.710007,208.000000,152.765900,2715900
2012-05-02,206.970001,208.270004,206.910004,208.059998,152.809982,2360300
2012-05-03,208.270004,208.919998,206.550003,207.240005,152.207748,2826600
2012-05-04,206.470001,207.110001,204.399994,204.990005,150.555252,4023600
2012-05-07,203.960007,204.770004,202.899994,203.750000,149.644501,3373400
2012-05-08,202.440002,203.059998,199.720001,201.479996,148.597244,3881500
2012-05-09,199.990005,203.000000,199.059998,201.229996,148.412827,3742500
2012-05-10,201.000000,203.250000,200.020004,200.600006,147.948181,3830500
2012-05-11,199.960007,202.119995,199.949997,201.169998,148.368591,2391500
2012-05-14,199.919998,200.710007,198.559998,199.440002,147.092651,3029200
2012-05-15,199.440002,201.470001,198.759995,199.039993,146.797668,2987400
2012-05-16,199.419998,201.350006,198.179993,199.729996,147.306519,5001000
2012-05-17,199.669998,200.789993,197.639999,197.889999,145.949493,5626300
2012-05-18,198.779999,198.779999,195.160004,195.880005,144.467072,5737100
2012-05-21,195.979996,197.929993,194.630005,197.759995,145.853592,3831700
2012-05-22,198.039993,198.259995,196.059998,196.820007,145.160355,3567100
2012-05-23,195.529999,196.490005,193.199997,196.119995,144.644089,4100000
2012-05-24,195.990005,196.279999,194.000000,196.089996,144.621979,3569300
2012-05-25,195.110001,196.000000,194.000000,194.300003,143.301773,2901900
2012-05-29,195.220001,198.080002,195.220001,196.460007,144.894791,3618500
2012-05-30,194.800003,195.470001,193.770004,194.529999,143.471405,3602500
2012-05-31,194.100006,194.929993,192.000000,192.899994,142.269241,9287500
2012-06-01,190.119995,191.720001,188.600006,189.080002,139.451843,5206400
2012-06-04,188.339996,189.380005,187.000000,188.539993,139.053619,4624500
2012-06-05,187.919998,189.850006,187.559998,189.199997,139.540344,3556500
2012-06-06,190.779999,194.000000,190.020004,193.990005,143.073120,3641300
2012-06-07,195.279999,195.830002,193.940002,194.440002,143.405060,3701100
2012-06-08,193.710007,195.139999,192.699997,195.139999,143.921295,2479200
2012-06-11,196.600006,196.699997,192.369995,192.509995,141.981613,3273300
2012-06-12,192.139999,194.669998,192.139999,194.550003,143.486160,3023700
2012-06-13,194.360001,195.190002,192.350006,193.100006,142.416718,3247700
2012-06-14,193.000000,195.830002,192.740005,195.100006,143.891800,3585000
2012-06-15,196.080002,199.270004,195.399994,199.100006,146.841934,6389000
2012-06-18,197.570007,199.639999,197.169998,198.289993,146.244492,3378900
2012-06-19,198.830002,199.990005,198.800003,198.929993,146.716522,3297600
2012-06-20,198.699997,199.740005,197.500000,198.779999,146.605911,3378200
2012-06-21,199.070007,199.449997,193.190002,193.389999,142.630630,4316600
2012-06-22,193.869995,194.880005,193.220001,193.699997,142.859283,8823000
2012-06-25,192.479996,193.389999,191.679993,192.860001,142.239731,3211600
2012-06-26,193.539993,193.679993,190.750000,191.949997,141.568588,3435900
2012-06-27,192.139999,193.699997,190.899994,193.000000,142.342987,2762700
2012-06-28,191.229996,192.080002,188.899994,191.399994,141.162933,3967300
2012-06-29,194.550003,195.809998,192.410004,195.580002,144.245789,5259600
2012-07-02,196.360001,197.199997,194.850006,195.830002,144.430191,2827000
2012-07-03,195.460007,196.339996,194.910004,195.929993,144.503906,1450400
2012-07-05,194.880005,196.850006,193.630005,195.289993,144.031921,2690200
2012-07-06,193.919998,193.940002,189.740005,191.410004,141.170364,4952900
2012-07-09,190.759995,191.000000,188.050003,189.669998,139.887024,3988100
2012-07-10,190.300003,191.139999,185.600006,186.259995,137.372070,4690300
2012-07-11,186.220001,187.360001,183.509995,185.250000,136.627167,5456100
2012-07-12,184.250000,184.389999,181.850006,183.089996,135.034088,4931300
2012-07-13,183.460007,186.330002,183.029999,186.009995,137.187668,3933000
2012-07-16,185.580002,186.100006,184.580002,184.789993,136.287872,3144400
2012-07-17,185.729996,186.289993,183.199997,183.649994,135.447067,5158600
2012-07-18,184.149994,188.589996,183.550003,188.250000,138.839737,8019500
2012-07-19,193.399994,196.850006,192.970001,195.339996,144.068787,10395400
2012-07-20,194.089996,194.899994,192.169998,192.449997,141.937347,4789700
2012-07-23,189.779999,191.300003,188.199997,190.830002,140.742523,3904500
2012-07-24,190.919998,191.320007,188.559998,190.339996,140.381134,3597100
2012-07-25,190.309998,192.770004,189.320007,191.080002,140.926926,3833800
2012-07-26,193.490005,194.949997,192.570007,193.949997,143.043625,3282900
2012-07-27,195.100006,197.410004,193.949997,196.389999,144.843216,4177300
2012-07-30,196.320007,197.839996,195.919998,196.679993,145.057083,2787000
2012-07-31,196.500000,197.580002,195.880005,195.979996,144.540833,3507000
2012-08-01,196.960007,197.850006,194.720001,195.179993,143.950760,2559300
2012-08-02,194.160004,196.600006,193.020004,194.449997,143.412415,2812600
2012-08-03,196.479996,198.949997,196.160004,198.520004,146.414108,3278100
2012-08-06,198.759995,199.940002,198.520004,198.759995,146.591095,2337800
2012-08-07,199.429993,200.880005,198.800003,199.929993,147.454056,3209400
2012-08-08,198.270004,199.690002,198.160004,199.029999,147.417023,2068300
2012-08-09,198.619995,199.460007,197.889999,198.419998,146.965225,2160100
2012-08-10,197.869995,199.369995,197.240005,199.289993,147.609589,2600500
2012-08-13,198.880005,199.979996,197.789993,199.009995,147.402206,2418300
2012-08-14,198.880005,199.330002,197.720001,198.289993,146.868927,2562300
2012-08-15,198.899994,199.330002,197.919998,198.399994,146.950378,2111800
2012-08-16,198.770004,201.320007,198.119995,200.839996,148.757690,2729500
2012-08-17,201.080002,202.000000,200.660004,201.220001,149.039139,2551800
2012-08-20,200.690002,201.130005,200.029999,200.500000,148.505768,2336000
2012-08-21,200.990005,201.000000,198.369995,198.649994,147.135590,3111300
2012-08-22,198.639999,198.649994,196.899994,197.250000,146.098618,3296100
2012-08-23,197.039993,197.369995,195.440002,195.699997,144.950546,2757400
2012-08-24,194.960007,198.110001,194.199997,197.770004,146.483765,2639500
2012-08-27,197.960007,198.300003,195.610001,195.690002,144.943146,2498800
2012-08-28,195.559998,196.110001,194.500000,194.869995,144.335754,2539200
2012-08-29,195.130005,196.039993,194.899994,195.080002,144.491333,2141400
2012-08-30,194.770004,195.470001,193.179993,193.369995,143.224792,2740900
2012-08-31,194.309998,195.949997,193.460007,194.850006,144.320984,3193300
2012-09-04,196.610001,197.169998,193.250000,194.539993,144.091324,4514400
2012-09-05,194.410004,195.850006,193.889999,195.039993,144.461685,3312500
2012-09-06,196.259995,199.460007,196.110001,199.100006,147.468872,3931700
2012-09-07,199.119995,199.500000,198.080002,199.500000,147.765106,3413700
2012-09-10,199.389999,201.820007,198.729996,200.949997,148.839127,4208000
2012-09-11,200.550003,203.460007,200.509995,203.270004,150.557495,3910600
2012-09-12,203.520004,204.649994,202.960007,203.770004,150.927856,3284000
2012-09-13,204.380005,206.809998,203.460007,206.360001,152.846191,3879600
2012-09-14,206.240005,207.649994,206.050003,206.809998,153.179489,4057100
2012-09-17,205.550003,207.990005,205.550003,207.149994,153.431335,3275100
2012-09-18,206.880005,207.880005,206.479996,207.070007,153.372086,2476100
2012-09-19,207.550003,207.570007,206.009995,206.429993,152.897995,2605600
2012-09-20,205.850006,206.990005,205.300003,206.179993,152.712860,3739100
2012-09-21,207.360001,207.940002,205.919998,205.979996,152.564728,12771500
2012-09-24,205.020004,206.059998,204.899994,205.289993,152.053650,3511100
2012-09-25,205.600006,207.320007,204.949997,204.979996,151.824036,3345200
2012-09-26,205.050003,205.979996,203.899994,204.000000,151.098190,3423300
2012-09-27,204.369995,206.899994,204.139999,205.910004,152.512863,2771900
2012-09-28,205.660004,208.320007,205.309998,207.449997,153.653488,4910900
2012-10-01,208.009995,211.750000,207.940002,210.470001,155.890381,5456900
2012-10-02,210.960007,211.470001,208.500000,209.839996,155.423737,3321000
2012-10-03,209.940002,211.300003,209.300003,210.509995,155.920013,3192300
2012-10-04,210.279999,210.970001,208.529999,210.389999,155.831100,2957500
2012-10-05,211.149994,211.789993,210.059998,210.589996,155.979248,2858400
2012-10-08,210.020004,210.639999,209.210007,209.820007,155.408936,1982600
2012-10-09,209.949997,210.740005,207.699997,207.990005,154.053497,3580400
2012-10-10,207.820007,208.229996,205.050003,205.820007,152.446228,4024500
2012-10-11,206.570007,207.270004,205.630005,205.759995,152.401764,2910000
2012-10-12,205.639999,207.960007,205.559998,207.800003,153.912735,2712000
2012-10-15,208.880005,209.399994,207.820007,208.929993,154.749741,3060900
2012-10-16,209.940002,211.000000,209.470001,211.000000,156.282928,5632100
2012-10-17,201.210007,203.410004,198.550003,200.630005,148.602112,12673900
2012-10-18,199.910004,200.139999,194.070007,194.960007,144.402451,9295900
2012-10-19,195.289993,196.080002,193.179993,193.360001,143.217377,6620300
2012-10-22,193.710007,194.679993,192.440002,194.399994,143.987686,4402500
2012-10-23,193.529999,194.000000,190.940002,191.250000,141.654541,4427400
2012-10-24,192.440002,193.289993,190.559998,190.720001,141.261993,3738000
2012-10-25,191.410004,192.440002,190.710007,191.600006,141.913773,3249600
2012-10-26,191.490005,193.869995,191.470001,193.270004,143.150711,4006500
2012-10-31,194.800003,196.410004,193.630005,194.529999,144.083969,6052300
2012-11-01,194.679993,197.889999,194.550003,197.149994,146.024536,3758800
2012-11-02,197.529999,198.000000,193.289993,193.429993,143.269241,4260100
2012-11-05,192.360001,194.970001,192.009995,194.139999,143.795120,2736200
2012-11-06,195.259995,196.750000,194.679993,195.070007,144.483932,3281000
2012-11-07,193.360001,193.679993,191.160004,191.160004,142.207520,4746200
2012-11-08,191.399994,191.809998,190.089996,190.100006,141.419022,3542200
2012-11-09,189.850006,191.639999,188.880005,189.639999,141.076752,3671600
2012-11-12,190.029999,190.770004,187.410004,189.250000,140.786667,3067400
2012-11-13,188.389999,190.880005,188.250000,188.320007,140.094788,3406700
2012-11-14,189.139999,189.270004,185.279999,185.509995,138.004379,4404400
2012-11-15,185.830002,187.199997,184.779999,185.850006,138.257309,3411700
2012-11-16,186.330002,187.559998,185.100006,186.940002,139.068222,4660800
2012-11-19,188.619995,190.389999,188.300003,190.350006,141.604996,3588900
2012-11-20,189.880005,190.110001,188.250000,189.199997,140.749466,3170200
2012-11-21,189.300003,190.889999,188.949997,190.289993,141.560333,5189600
2012-11-23,191.000000,193.490005,190.800003,193.490005,143.940857,3877600
2012-11-26,192.449997,193.369995,191.770004,192.880005,143.487091,5210300
2012-11-27,192.080002,193.050003,191.000000,191.229996,142.259613,3290900
2012-11-28,190.979996,192.039993,189.270004,191.979996,142.817551,3603600
2012-11-29,192.750000,192.899994,190.199997,191.529999,142.482803,4077900
2012-11-30,191.750000,192.000000,189.500000,190.070007,141.396652,4936400
2012-12-03,190.759995,191.300003,188.360001,189.479996,140.957764,3349600
2012-12-04,189.710007,190.750000,189.020004,189.360001,140.868500,3990700
2012-12-05,189.009995,189.460007,186.940002,188.649994,140.340286,4202100
2012-12-06,189.169998,190.179993,188.410004,189.699997,141.121399,3216600
2012-12-07,190.139999,192.199997,190.110001,191.949997,142.795242,4091300
2012-12-10,192.169998,193.539993,191.649994,192.619995,143.293655,3438500
2012-12-11,193.179993,194.800003,193.149994,194.199997,144.469055,4144000
2012-12-12,194.600006,194.750000,192.460007,192.949997,143.539108,4241900
2012-12-13,192.179993,193.050003,191.369995,191.990005,142.824982,3623200
2012-12-14,191.690002,193.399994,191.259995,191.759995,142.653885,3826900
2012-12-17,191.759995,193.910004,191.759995,193.619995,144.037552,3792400
2012-12-18,193.850006,195.919998,193.839996,195.690002,145.577499,4125900
2012-12-19,195.460007,196.449997,195.000000,195.080002,145.123703,4270500
2012-12-20,194.470001,194.949997,193.160004,194.770004,144.893066,4184500
2012-12-21,193.100006,194.500000,191.570007,193.419998,143.888824,8225300
2012-12-24,193.050003,193.830002,192.020004,192.399994,143.129990,1631200
2012-12-26,192.210007,193.529999,190.949997,191.949997,142.795242,2776500
2012-12-27,191.529999,193.279999,190.699997,192.710007,143.360626,3967600
2012-12-28,191.110001,192.220001,189.830002,189.830002,141.218124,3536600
2012-12-31,189.229996,191.679993,188.839996,191.550003,142.497650,4684900
2013-01-02,194.089996,196.350006,193.800003,196.350006,146.068481,4234100
2013-01-03,195.669998,196.289993,194.440002,195.270004,145.265015,3644700
2013-01-04,194.190002,194.460007,192.779999,193.990005,144.312820,3380200
2013-01-07,193.399994,193.779999,192.339996,193.139999,143.680496,2862300
2013-01-08,192.919998,193.300003,191.600006,192.869995,143.479645,3026900
2013-01-09,193.479996,193.490005,191.649994,192.320007,143.070541,3212000
2013-01-10,192.649994,192.960007,191.279999,192.880005,143.487091,3608100
2013-01-11,194.149994,195.000000,192.899994,194.449997,144.655029,3880400
2013-01-14,192.820007,193.279999,191.750000,192.619995,143.293655,4172200
2013-01-15,191.309998,192.729996,190.389999,192.500000,143.204376,4172100
2013-01-16,192.000000,193.179993,191.350006,192.589996,143.271347,2962900
2013-01-17,193.850006,194.460007,193.240005,193.649994,144.059891,3881600
2013-01-18,194.029999,195.000000,193.800003,194.470001,144.669876,4559600
2013-01-22,194.360001,196.080002,194.009995,196.080002,145.867599,7172300
2013-01-23,203.500000,208.580002,203.360001,204.720001,152.295090,12530500
2013-01-24,203.910004,205.059998,203.080002,204.419998,152.071930,4447200
2013-01-25,204.449997,205.179993,204.130005,204.970001,152.481079,3358900
2013-01-28,204.850006,206.220001,204.289993,204.929993,152.451279,2823700
2013-01-29,204.339996,205.729996,203.639999,203.899994,151.685043,3617100
2013-01-30,203.690002,204.880005,203.190002,203.520004,151.402359,2998400
2013-01-31,203.320007,204.470001,202.960007,203.070007,151.067612,3091400
2013-02-01,204.649994,205.350006,203.839996,205.179993,152.637283,3370700
2013-02-04,204.190002,205.020004,203.570007,203.789993,151.603180,3188800
2013-02-05,204.309998,204.750000,202.509995,202.789993,150.859299,3636900
2013-02-06,200.389999,201.289993,199.559998,201.020004,150.172012,3624200
2013-02-07,200.619995,200.910004,198.679993,199.740005,149.215790,3076700
2013-02-08,199.970001,202.089996,199.679993,201.679993,150.665100,2893300
2013-02-11,200.979996,201.949997,199.750000,200.160004,149.529572,2944700
2013-02-12,200.009995,200.740005,199.020004,200.039993,149.439926,2461800
2013-02-13,200.649994,200.949997,199.570007,200.089996,149.477249,2169800
2013-02-14,199.729996,200.320007,199.259995,199.649994,149.148575,3294200
2013-02-15,199.979996,201.250000,199.820007,200.979996,150.142166,3627800
2013-02-19,200.600006,201.889999,200.220001,200.320007,149.649078,2998300
2013-02-20,200.619995,201.720001,198.860001,199.309998,148.894562,3715400
2013-02-21,198.630005,199.070007,198.110001,198.330002,148.162445,3922900
2013-02-22,199.229996,201.089996,198.839996,201.089996,150.224304,3107900
2013-02-25,201.669998,202.490005,197.509995,197.509995,147.549896,3844800
2013-02-26,198.630005,199.899994,197.839996,199.139999,148.767563,3391600
2013-02-27,198.889999,202.750000,198.600006,202.330002,151.150665,4185100
2013-02-28,202.179993,203.119995,200.789993,200.830002,150.030106,4689200
2013-03-01,200.649994,202.940002,199.360001,202.910004,151.583954,3308300
2013-03-04,202.589996,205.190002,202.550003,205.190002,153.287231,3693400
2013-03-05,205.860001,207.699997,205.690002,206.529999,154.288269,3807800
2013-03-06,207.029999,208.490005,206.660004,208.380005,155.670319,3594800
2013-03-07,208.289993,209.600006,208.240005,209.419998,156.447250,3884400
2013-03-08,209.850006,210.740005,209.429993,210.380005,157.164413,3700500
2013-03-11,210.039993,210.199997,209.039993,210.080002,156.940292,3049700
2013-03-12,209.399994,210.729996,209.089996,210.550003,157.291443,3591600
2013-03-13,210.199997,212.360001,209.770004,212.059998,158.419479,3355900
2013-03-14,212.149994,215.860001,212.149994,215.800003,161.213455,5505500
2013-03-15,215.380005,215.899994,213.410004,214.919998,160.556015,7930300
2013-03-18,212.899994,214.500000,212.639999,213.210007,159.278610,3006000
2013-03-19,214.130005,215.119995,211.830002,213.440002,159.450363,3198600
2013-03-20,214.759995,215.820007,214.300003,215.059998,160.660614,3019000
2013-03-21,212.960007,213.000000,210.110001,212.259995,158.568893,5830400
2013-03-22,212.210007,213.169998,211.619995,212.080002,158.434418,3031500
2013-03-25,212.539993,212.809998,210.050003,210.740005,157.433350,3242500
2013-03-26,211.770004,212.500000,211.500000,212.360001,158.643585,2300300
2013-03-27,210.960007,212.160004,210.100006,210.889999,157.545380,3223400
2013-03-28,209.830002,213.440002,209.740005,213.300003,159.345795,3749900
2013-04-01,212.800003,213.500000,211.250000,212.380005,158.658554,2144500
2013-04-02,212.919998,214.710007,211.570007,214.360001,160.137650,3116800
2013-04-03,214.320007,214.889999,212.630005,212.660004,158.867706,3128800
2013-04-04,212.770004,212.929993,210.039993,211.309998,157.859207,3709500
2013-04-05,209.100006,209.839996,206.339996,209.410004,156.439743,4148000
2013-04-08,209.070007,209.320007,207.330002,209.320007,156.372574,2351200
2013-04-09,209.559998,210.000000,208.610001,209.220001,156.297806,2577300
2013-04-10,211.860001,212.509995,210.470001,212.000000,158.374649,3524200
2013-04-11,211.500000,213.089996,210.850006,212.919998,159.061935,3655600
2013-04-12,210.789993,211.490005,209.779999,211.380005,157.911438,3165400
2013-04-15,210.440002,211.690002,209.259995,209.259995,156.327713,4218100
2013-04-16,210.839996,212.000000,209.199997,212.000000,158.374649,2859500
2013-04-17,210.529999,211.089996,209.500000,209.669998,156.634018,3269800
2013-04-18,210.110001,210.250000,206.149994,207.149994,154.751434,6502000
2013-04-19,195.740005,196.500000,189.759995,190.000000,141.939529,18847000
2013-04-22,191.149994,191.380005,187.679993,187.830002,140.318436,9845400
2013-04-23,189.270004,192.550003,188.610001,191.610001,143.142288,6296100
2013-04-24,192.160004,192.500000,191.089996,191.710007,143.217026,3693900
2013-04-25,192.690002,195.169998,192.320007,193.949997,144.890366,4650900
2013-04-26,194.160004,194.710007,193.250000,194.309998,145.159317,3490300
2013-04-29,194.779999,199.679993,194.649994,199.149994,148.775040,5932400
2013-04-30,199.130005,202.589996,197.350006,202.539993,151.307556,7539900
2013-05-01,201.869995,202.169998,199.199997,199.630005,149.133652,4899100
2013-05-02,200.119995,202.429993,199.750000,202.389999,151.195480,3945100
2013-05-03,203.940002,205.320007,203.750000,204.509995,152.779221,4492700
2013-05-06,203.789993,203.990005,201.520004,202.779999,151.486862,4826500
2013-05-07,202.809998,203.729996,201.649994,203.630005,152.121826,3451000
2013-05-08,202.940002,204.850006,202.509995,204.820007,153.727997,3601700
2013-05-09,204.690002,205.000000,202.720001,203.240005,152.542175,3542300
2013-05-10,203.369995,204.529999,202.820007,204.470001,153.465317,3279200
2013-05-13,204.179993,204.470001,202.220001,202.470001,151.964264,3648400
2013-05-14,202.089996,203.669998,202.080002,203.210007,152.519638,3699700
2013-05-15,202.250000,203.679993,202.039993,203.320007,152.602173,4028100
2013-05-16,204.000000,206.589996,204.000000,204.690002,153.630402,4507000
2013-05-17,205.250000,209.500000,204.990005,208.440002,156.444992,5704100
2013-05-20,208.020004,209.149994,207.419998,207.600006,155.814545,3614500
2013-05-21,207.240005,209.479996,207.000000,208.649994,156.602585,2982900
2013-05-22,208.500000,210.149994,206.119995,206.990005,155.356689,5186800
2013-05-23,205.479996,208.610001,205.130005,206.160004,154.733734,5179100
2013-05-24,204.690002,206.429993,204.419998,205.720001,154.403519,3295800
2013-05-28,207.440002,208.589996,207.160004,207.779999,155.949631,4011500
2013-05-29,206.220001,208.419998,206.039993,207.919998,156.054749,3439400
2013-05-30,206.970001,210.990005,206.970001,209.360001,157.135498,4399700
2013-05-31,208.589996,211.979996,208.020004,208.020004,156.129730,4949000
2013-06-03,208.250000,210.050003,207.330002,208.949997,156.827789,3322000
2013-06-04,208.600006,209.000000,205.080002,206.190002,154.756287,3598300
2013-06-05,205.160004,206.289993,202.399994,202.740005,152.166870,4215400
2013-06-06,203.000000,204.199997,201.470001,203.800003,152.962479,3679400
2013-06-07,204.850006,206.350006,204.110001,206.350006,154.876343,2953400
2013-06-10,206.970001,206.979996,204.899994,205.020004,153.878098,2652300
2013-06-11,203.169998,205.949997,202.509995,203.979996,153.097519,2814400
2013-06-12,204.589996,205.229996,200.509995,201.199997,151.011017,3409800
2013-06-13,201.009995,204.399994,200.339996,203.770004,152.939941,2899500
2013-06-14,203.970001,204.740005,201.809998,202.199997,151.761597,2804500
2013-06-17,203.440002,205.169998,202.550003,203.039993,152.391998,3219900
2013-06-18,203.020004,206.089996,202.869995,204.869995,153.765533,3277800
2013-06-19,204.440002,205.029999,201.929993,201.940002,151.566437,2846100
2013-06-20,200.669998,201.699997,197.279999,197.350006,148.121399,4514800
2013-06-21,198.500000,198.520004,193.539993,195.460007,146.702835,8914800
2013-06-24,193.990005,194.910004,191.339996,193.539993,145.261795,4356200
2013-06-25,195.309998,195.589996,193.149994,194.979996,146.342575,3846200
2013-06-26,195.970001,196.229996,194.500000,194.860001,146.252518,3320200
2013-06-27,196.050003,196.899994,195.289993,195.649994,146.845398,3514200
2013-06-28,191.729996,192.660004,188.410004,191.110001,143.437958,10055800
2013-07-01,192.149994,193.800003,191.119995,191.279999,143.565521,4442400
2013-07-02,190.779999,193.229996,190.259995,191.500000,143.730652,3657700
2013-07-03,190.979996,194.220001,190.509995,193.250000,145.044113,1872600
2013-07-05,194.490005,195.160004,192.350006,194.929993,146.305023,2405400
2013-07-08,195.600006,195.779999,194.610001,194.979996,146.342575,2947500
2013-07-09,191.880005,192.800003,190.779999,191.300003,143.580536,5204200
2013-07-10,191.509995,193.429993,191.270004,192.250000,144.293549,3892000
2013-07-11,193.779999,194.110001,192.610001,192.800003,144.706390,4177500
2013-07-12,193.070007,193.699997,191.589996,192.070007,144.158478,4494700
2013-07-15,192.419998,194.889999,191.679993,194.000000,145.607040,5674700
2013-07-16,194.039993,194.580002,192.679993,193.850006,145.494492,3745300
2013-07-17,194.720001,194.889999,193.029999,194.550003,146.019852,6868400
2013-07-18,198.270004,200.940002,195.990005,197.990005,148.601761,8393400
2013-07-19,197.910004,197.990005,193.240005,193.539993,145.261795,6997600
2013-07-22,193.399994,195.789993,193.279999,194.089996,145.674576,3398000
2013-07-23,194.210007,196.429993,194.100006,194.979996,146.342575,2863800
2013-07-24,195.949997,197.300003,195.860001,196.610001,147.565994,2957900
2013-07-25,196.300003,197.830002,195.660004,197.220001,148.023819,3014300
2013-07-26,196.589996,197.369995,195.000000,197.350006,148.121399,2485100
2013-07-29,196.830002,197.190002,195.529999,196.210007,147.265778,2113700
2013-07-30,196.990005,197.830002,195.809998,196.009995,147.115646,2663200
2013-07-31,194.490005,196.910004,194.490005,195.039993,146.387604,3810000
2013-08-01,196.649994,197.169998,195.410004,195.809998,146.965500,2877700
2013-08-02,195.500000,195.500000,193.220001,195.160004,146.477737,3874000
2013-08-05,195.160004,195.880005,194.350006,195.500000,146.732864,2490900
2013-08-06,192.259995,192.509995,190.270004,190.990005,143.347916,5938500
2013-08-07,189.600006,189.929993,188.050003,188.559998,142.231461,3901700
2013-08-08,189.449997,189.869995,186.789993,187.929993,141.756302,4547600
2013-08-09,188.000000,189.160004,187.000000,187.820007,141.673340,3249600
2013-08-12,186.970001,189.559998,186.889999,189.089996,142.631302,3026500
2013-08-13,189.539993,189.990005,187.559998,188.419998,142.125916,3542900
2013-08-14,188.580002,188.929993,187.300003,187.529999,141.454544,2892300
2013-08-15,186.229996,187.000000,185.449997,185.789993,140.142120,3692400
2013-08-16,185.539993,186.460007,185.339996,185.339996,139.802612,3426400
2013-08-19,185.300003,186.500000,183.979996,184.229996,138.965378,3248900
2013-08-20,184.369995,185.630005,183.169998,184.559998,139.214279,3117800
2013-08-21,184.669998,186.570007,184.279999,184.860001,139.440613,3551000
2013-08-22,185.649994,186.250000,184.250000,185.190002,139.689499,2354300
2013-08-23,185.339996,185.740005,184.570007,185.419998,139.862976,2292700
2013-08-26,185.270004,187.000000,184.679993,184.740005,139.350067,2170400
2013-08-27,183.630005,184.500000,182.570007,182.740005,137.841476,3190700
2013-08-28,182.679993,183.470001,181.100006,182.160004,137.403915,3979200
2013-08-29,181.960007,183.699997,181.440002,182.639999,137.766037,2980900
2013-08-30,182.750000,182.990005,181.509995,182.270004,137.486954,2731000
2013-09-03,183.630005,184.320007,182.509995,183.960007,138.761703,3487200
2013-09-04,183.580002,184.190002,182.309998,183.130005,138.135681,2597900
2013-09-05,183.350006,185.000000,183.070007,184.149994,138.905014,2867600
2013-09-06,184.649994,184.990005,182.649994,183.029999,138.060196,2903500
2013-09-09,183.679993,185.490005,183.309998,184.979996,139.531097,3017200
2013-09-10,187.199997,187.649994,186.369995,186.600006,140.753052,3149600
2013-09-11,186.830002,190.869995,186.820007,190.699997,143.845734,4962900
2013-09-12,190.960007,191.320007,189.850006,190.729996,143.868332,3354800
2013-09-13,191.210007,193.100006,191.000000,192.169998,144.954514,3710400
2013-09-16,193.699997,194.809998,192.610001,193.149994,145.693787,3902400
2013-09-17,193.419998,194.149994,191.830002,192.160004,144.947021,2930900
2013-09-18,192.600006,194.889999,192.000000,194.419998,146.651749,3841800
2013-09-19,194.179993,194.889999,193.220001,193.389999,145.874786,3178100
